"id","shortcode","video_view_count","is_video","video_duration","type","display_url","image_height","image_width","caption","comment_count","comments","title","likes"
"2241027351541749690","B8ZuoC0lJe6",979755,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/84471941_495085728086974_7097201194099133267_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=ia6fpQM5YBEAX_ea3D_&oh=73b352761d5e7e089a3b17cdf8276ae9&oe=5E4C4387",1680,1080,"⠀“It doesn’t matter if you’re in a wheelchair in your 80s or what race or gender you are. Everybody can play tennis.” - @dylanalcott⠀Dylan is more than a top tennis player. He has used his success on the court as a vehicle to challenge perceptions about disabled people and push for inclusivity universally. “If you have a body you really are an athlete” says Dylan.⠀This is how you change the game. #justdoit",793,,"",105694
"2237369464737944531","B8Mu6yRAtPT",1051413,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/82586791_2881560555221050_5929884808085170060_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Aqgew0QskpcAX_Tovdh&oh=fb09cb7f22c6983e4c1c7295e8e4e63e&oe=5E4C09B3",421,750,"The Future of Sport is here. #Nike2020⠀Head to our link in bio to join us.",1276,,"",161567
"2235083368905621925","B8EnHtnAMGl",2151738,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/83827726_272218273748183_6507427836288589959_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=1oaiUpReHCwAX8C_xng&oh=30f9929b0f6e3cbc2328fa5f539199b7&oe=5E4C65ED",1681,1080,"“At first my abuela she didn’t get it. ‘Dalia it’s too rough for a girl. Your mom was a cheerleader – why don’t you be a cheerleader?’ Football is where I get my strength. Where I prove that nothing is off-limits. Where I can be whatever I want.”⠀Dalia Hurtado’s family had specific expectations of her: Work hard get good grades and follow in her mother’s footsteps as a cheerleader. But cheering on the sideline was never an option for Dalia.⠀As a kid in Mexico she was the only girl who would play soccer with the boys and after moving back to East LA with her abuela she set her sights on football. At 16 she became the only girl to make the varsity team at her high school. Two years later she’s inspired more girls to play football at her high school.⠀Through football Dalia is re-writing the story her family wrote for her breaking through stereotypes and empowering her community to do the same – one game at a time.",1347,,"",251618
"2230193314337023531","B7zPQDZgmYr",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/81889768_928501960878627_3294658706574900916_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=b_7vWrAUVtQAX8zffKb&oh=295f83b7228b6b8fe7dcb8c4eb08ebb5&oe=5EDC65A5",1351,1080,"Mamba forever.Our condolences to Kobe and Gianna's family and everyone involved in today’s tragedy.",11036,,"",2271875
"2222762584271170452","B7Y1ssvgyuU",896410,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/81666222_118322823021850_1444488109880208766_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=aD71VTVd4FUAX_fuztC&oh=bba87d3d58ef14c9542df8894d143516&oe=5E4C2637",937,750,"“Everyone deserves the right to be well. It’s just a matter of investing in it.” @nicoleacardoza is invested in helping close the wellness gap.⠀Thanks to a donation based yoga class in college Nicole was able to feel at home in her body for the first time. Ever since she’s made it her mission to help others experience the same.⠀Whether introducing kids to mindfulness in school through @yogaFoster or investing in underestimated entrepreneurs through @ReclamationVentures she’s helping change the landscape of wellness for good.⠀Because Yoga should not have a type. Yoga is for all.",1463,,"",126105
"2204644201742867139","B6YeDiFAhrD",,false,,"GraphSidecar","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/78711356_553447798836406_1537828660669535077_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=9LTZibs_3rMAX-HGKbZ&oh=8a95ba90fc2bd0bcd31ee6d629a66565&oe=5EC201D5",1350,1080,"“When we started to play we were in elementary school we must’ve been around 12 years old. And well we’re still together.” - AdelaMeet Hoops Abuelas a crew of 16 women proving the only number that really matters is the one on your jersey. Hailing from Orizaba Mexico the team has been playing since 1952 and credits their skills values and sisterhood for keeping them strong for the past 67 years. #JustDoIt ⠀Watch “In Good Company: Hoops Abuelas” on @nikewomen’s IGTV.⠀🎥: @changeme2012📸: @asdavidelliott",3803,,"",441340
"2202417532487520187","B6QjxOvAs-7",6705630,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72477686_296327264624218_8746508157768777510_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=qQfYMoa8hqYAX9DKKZn&oh=c146002aaa9cebf1e7eb4865ad34f362&oe=5E4C37B9",937,750,"Just a kid from Akron building a legacy that extends far beyond the basketball court.⠀@kingjames is using the power of sport to help change the game for every kid from Akron and beyond. His story will never be repeated and that's exactly the point. #JustDoIt",3465,,"",463441
"2196670087019181685","B58I85BgTZ1",1079681,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/75196137_152863659380161_4063567567026777706_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=-zn1h8WqxUkAX-NJG1K&oh=93c7dce336883390aec550e44c7a4131&oe=5E4C1C64",1137,640,"“We’re brothers we shared the same room when we were kids. The fact that there were two future players in that same room who would be lucky to have great careers is remarkable.” - @marcgasol⠀“It is a lot of fun. We just feel so lucky you know. That two brothers doing what we love at the level that we have achieved it’s very rare.” - @paugasol⠀Pau and Marc Gasol first picked up a basketball in a small suburb of Barcelona Sant Boi De Llobregat. From here they would start their journey to the NBA FIBA World Championships and their ultimate goal – inspiring the next generation to live a healthier lifestyle.⠀Whether through the Gasol Foundation or Basquet Girona the Gasol brothers know their legacy is bigger than basketball.⠀This is their Birthplace of Dreams. #justdoit",2026,,"",141326
"2195728563464882432","B54y364gMkA",,false,,"GraphSidecar","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73214329_808735302901392_1204144180847762933_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=KbzTR1u9DlEAX8uUpBA&oh=6cbe6b32c01659de2002e7b0a2f2e9ac&oe=5EE12BE2",1350,1080,"“When I’m swimming I’m living in the moment. I’m so mindful I just connect with nature.” - @redseacitizen Scuba Diving InstructorOne dive and Nouf Alosaimi was hooked. Now she’s an instructor teaching women how to scuba dive and showing the world how to protect our oceans. #justdoit",2854,,"",518626
"2189326084615504205","B5iDHlzAQFN",1522832,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74891096_2388978038034460_1776632982158425248_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=dEuvijvbaegAX-DATV2&oh=b7c554611fbbc36c64a67c3849b326eb&oe=5E4BD39D",1679,1080,"⠀⠀“I was born in Breda but it's the things I’ve overcome on my journey from there that have made me the player I am today."" - @virgilvandijkVirgil Van Dijk was a football-obsessed kid playing on cage courts near his southern Holland home.Years later and with many challenges overcome he's a European Champion and recognized as the world’s best defender.This is his Birthplace of Dreams. #justdoit",2065,,"",193699
"2186468067003990850","B5X5R9eggNC",8690500,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74529551_528378061049510_775916177512716015_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=dW9zzjk512oAX_IemWy&oh=7f17f63e81ccf2c70ade5567fab841b7&oe=5E4C059E",937,750,"""Everyone thinks I carry her but she's the one carrying me.""⠀@de11edonne is an All-Star a two-time MVP a gold medalist a WNBA champion and a sister on a mission to make sport more accessible for every athlete. #JustDoIt",10136,,"",740700
"2181326115715614296","B5FoIuKgwZY",961015,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74526573_752837888473951_1437786876370721961_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=srWSah1nc44AX_L7plV&oh=6975747203849bb0335e7230c02e5ff8&oe=5E4BE98A",1680,1080,"“All dreams come from here they come from the dust.” - @castersemenya800m ⁣⁣Caster’s dream started on the dusty roads of rural Limpopo on the track in Polokwane and on the podiums of the world’s biggest stages. ⁣⁣But before that it started with family respect and self-belief. ⁣⁣Now Caster is starting the dream again with her newly founded athletics club @Masai_AC.⁣⁣This is her Birthplace of Dreams.",2160,,"",146773
"2180243214831948161","B5Bx6cIA5GB",1117778,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74662511_934008030304016_4026582879968232331_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=r-jd74YVpy0AX9De8Jq&oh=90f9966e742d8897280a594eef0b0461&oe=5E4BDAB5",1680,1080,"“It seemed too far too crazy too hard. But we never thought it was impossible.”⠀Thai superstars @rachwinwong and @artiwara ran over 2000 kilometers across Thailand – that’s one marathon a day for 55 days – to raise awareness about the country’s healthcare problems.⠀But this was not the only finish line out there for them. It’s just the start of their crazy dream to change the world for the better one run at a time. #justdoit",989,,"",156281
"2174942918710755183","B4u8w-sgX9v",864313,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72070060_1000419873656865_7400592519473497513_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=K7dd3vYIGqQAX_AK6dn&oh=089afb2a0f43cfcff5211377125c8232&oe=5E4C5FBA",1682,1080,"“If you’ve got a wall in your way don’t jump over it. Knock it down.” @shaquem_griffin⠀Some see an obstacle and go around it. Shaquem goes through it. Collaborating with the team at Nike a customized football cleat was developed that can provide the opportunity for every athlete do the same. #FlyEase",6016,,"",137180
"2171301399214711592","B4iAx5YgGMo",939298,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72954492_2463713827205173_5764728633439878834_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Bbl8IQjpdJAAX8pUNNi&oh=aec7e4392d16bb0e4f3cf21904cb97c5&oe=5E4C00D3",1681,1080,"“Before I was Saquon Barkley the football player these are the people who loved me first.” - @saquon⠀If you want to know who Saquon Barkley is you’ve got to go way back.⠀Back before he won the NFL's Rookie of the Year award. Before he became Penn State rushing royalty. Even before he ran into Whitehall High School’s record books.⠀Before all of that Saquon's story began on the blacktop of The Bronx.⠀This is his Birthplace of Dreams. #justdoit",1333,,"",145292
"2169953950516669013","B4dOZ7_gGpV",874736,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72978752_159148805289012_6452630605219772564_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=vmMuqyl5caEAX96HW77&oh=ab9d38e9d3ac4ec87a1cb80653f73d35&oe=5E4BEDA9",747,480,"Helden features a new generation of German athletes who work hard on and off the pitch on the track and in their communities.  They don’t just focus on the win they pave the way for others and push culture in a positive direction.⠀We believe in a world in which everyone can become a hero leveraging the powerful platform sport provides to those who speak up.⠀You never do it just for yourself.(Du tust es nie nur für dich.)#justdoit",928,,"",131410
"2156114887091191794","B3sDxD0AH_y",,false,,"GraphSidecar","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73420434_228266108157833_9097010966785707175_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=vbcFumuz0n0AX8tnRuA&oh=c3d2d1533142440801cf107d014a10db&oe=5EF85087",1350,1080,"“People going through these kind of struggles need support… For 17 years I struggled with my sexuality. When I was in college I used to cry to my best friend because I didn’t feel like I belonged like the guys on the team didn’t like me. My best friend told me to be yourself go out there and work hard and that’s what I did on the track because I had something to prove I didn’t let that circumstance define who I was.” @KerronClement⠀On National Coming Out Day we celebrated safe inclusive spaces for LGBTQIA+ athletes and the power of sport for all at the LA City College Track. #BETRUE #UntilWeAllWin",1402,,"",306020
"2154708594161915212","B3nEAzdgJVM",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70946247_1239436956240685_6529072216819443109_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=pDj7IEmkl8QAX8zCiaW&oh=10e6236e41b91cacfc5fb723315cb599&oe=5ECF8F44",1348,1080,"“I kept saying ‘tomorrow is my day.’ I wanted to be the second @kipchogeeliud — the Kipchoge for women. I focused on that.”⠀At 25 years old #BrigidKosgei is now the fastest woman on earth. In a weekend of broken barriers Brigid shattered @paula_radcliffe’s 16-year-old marathon world record by 81 seconds.⠀Don’t change your dreams change the world… And the world record while you’re at it. #justdoit",1020,,"",197581
"2153892023806190295","B3kKWJDg-LX",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/72975737_175349856847522_7771492535081860352_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3wm2tjv_c78AX-yYKfx&oh=6511ca0581285abfb38874cde0137795&oe=5EDD9078",1350,1080,"“Smiling doesn’t win you gold medals.” - @simonebilesIt’s Simone’s intense focus energy and relentless drive that have made her the best to ever do it. And by testing her own limits once again this week at the World Championships she now has 25 medals — making her the most decorated world champion in gymnastics history. #🐐 #justdoit",1098,,"",324841
"2152973847148803536","B3g5k6aArXQ",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70764293_470981736832912_583344316106293708_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=je4UOxokmUwAX9eWKmY&oh=9957ec951c562cbef44139ca2cf2fe6f&oe=5F02974F",1350,1080,"“I run to prove to any human in this universe that there are no limitations.” @kipchogeeliud A crazy dream come true — Eliud Kipchoge becomes the world’s first to run a marathon in under two hours. #justdoit",2267,,"",550020
"2150864765541467679","B3ZaBvGAMYf",,false,,"GraphSidecar","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/71340327_140215373924249_111543676280959551_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=siMgvm5bqHEAX-C5U-d&oh=baf3405b37ea735d758bacca286bd881&oe=5EFE424F",1350,1080,"""Players are role models for a lot of people. You know once you get on a football field to see all of the different backgrounds on each team it's quite a remarkable thing. I do think that sport football plays a big role."" - @sterling7⠀Raheem Sterling Marcus Rashford and Tammy Abraham celebrate Black History Month UK and stand together as more than teammates.⠀Until we all win. #justdoit",1109,,"",319871
"2128790556225214903","B2K-7tpApm3",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/68660769_413814959273048_3115377191912659715_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=xQ0wK2fFR3IAX-tgue_&oh=9d7b03277b5492f1bddc15e0d954fe21&oe=5F02CDC0",1350,1080,"“Your dream starts as a kid. You get older and your aspirations grow because you believe you can do it.” -@rafaelnadal⠀Rafa wins his 19th major. One shy of tying the all-time men’s record. #justdoit",2431,,"",391067
"2121992636859419453","B1y1Q94AAs9",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67918327_2349948281893959_3366804933258344510_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=7xxk-ElGFDwAX9rHAoo&oh=ff7a4752392e1e4b2be3243a7b0c091a&oe=5ED05A5A",1350,1080,"“Our team is younger and more aggressive than before. We need to show the fighting spirit in the game. We’re hoping to influence the whole game through a positive mindset and contribute to Chinese basketball.” – @yi_jl⠀As the leader and veteran of China’s basketball team Yi Jianlian dreams that the young team will make a mark in this year’s FIBA World Cup continuing to grow visibility and participation in Chinese basketball.⠀#justdoit #BeTheProof",1673,,"",225769
"2117640335030124621","B1jXqo7goBN",889542,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/67551802_2348487868605997_6616801610864019130_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=LCkILodrPrMAX8Ljh-z&oh=2bf77193d6410e0c51a9861e91cff03f&oe=5E4C76FE",937,750,"This is what it looks like to be an 18-time Grand Slam winner. #justdoit",524,,"",147395
"2116915271678572219","B1gyzlEADa7",1346440,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/67105279_500752453828590_5920578263429239331_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=kBGAMqVJCF8AX_RNKzu&oh=008b70c618224c599f46e563049d3cfd&oe=5E4C06AA",1681,1080,"“Mallorca is home. I plan to be here for the rest of my life.” - @rafaelnadal⠀On the eastern coast of the Spanish island of Mallorca is the small town of Manacor. It’s a community known for fishing furniture and a bustling street market.⠀But above all else it’s a town known for tennis.⠀Tennis legend Rafael Nadal’s career began here on the red-clay courts sprinkled throughout his hometown of Manacor. And he still calls this place home training and leading the next generation at the Rafa Nadal Academy.⠀This is his Birthplace of Dreams. #justdoit",996,,"",234898
"2116190893064110410","B1eOGe6AMFK",842485,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/69829279_1253218858172462_2031399816380260279_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xjFCdgMx8MYAX-VJsVn&oh=292e9b938d2c63223e95f6fdb676519f&oe=5E4C1CB9",1333,750,"""I want to make sure that they’re growing up in a world better than the one we are currently living in.” - @kobebryant⠀As the coach of his daughter Gianna’s basketball team Kobe’s belief in the power of sport lives past his own career.⠀It’s that same belief that led him to create Mamba League.⠀Today Mamba League provides access to basketball to all kids giving them skills to change their life both on and off the court. #justdoit #madetoplay⠀Join us at: https://swoo.sh/33BcZ1e",1026,,"",214615
"2114742114595355521","B1ZEr-0A7uB",969998,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/68904164_2169630526668534_8838662917302527797_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4ClQzmZkalIAX8JspQk&oh=e8d606bc7f37b21dd4a6953c7f305d3e&oe=5E4C5085",1680,1080,"“It doesn’t matter whether you’re poor or rich where you’re from what religion you follow what language you speak everyone is equal on the pitch.” - Rascha Ahmad⠀Rascha Ahmad was born and raised by immigrant parents in Neukölln—a multicultural neighborhood in Berlin.⠀Over the last few years millions of refugees have joined them in Germany.⠀Some argue their differences divide them. But through sport Berlin Kickt brings them together. #justdoit #madetoplay @buntkicktgut.berlin @theirc⠀Join us at: https://swoo.sh/33BcZ1e",696,,"",182450
"2111839951321621890","B1Owz8pAOWC",1240729,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/68746279_442817276311066_5465870261801916787_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=H9LMo4LaPq8AX82cSXN&oh=52196bdf46af94e44724fca2673085b0&oe=5E4C5452",1333,750,"⠀“Many of the children’s physical fitness is very poor now. Although I can’t spend a lot of money to buy equipment for the children I can create equipment for them with my hands.” - Lin MeizhenAt Xianling Primary School physical activity was at a low point. They needed equipment to motivate the kids but didn’t have the funding to buy any. Then one curious PE teacher decided to shift herperspective.#justdoit #madetoplayFind out how you can take action: https://swoo.sh/33BcZ1e",1324,,"",228275
"2110480712166727488","B1J7waiAt9A",1220575,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/67528970_492390278255631_45662179485833729_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=DJViIVM-ddkAX9CEZXo&oh=bedd31345f4b2dce6bcff68faae23020&oe=5E4C7400",1680,1080,"“Everything that was taken from me every opportunity I was denied... That’s what I want these kids to have.” - @forrestneide⠀The five square miles of Capao Redondo Brazil were once notorious for violence.⠀It was here that Neide lost her husband and then her son. After their deaths she created @projetovidacorrida and discovered a second life as a second mother to an entire neighborhood of children.⠀Some thought that violence would always shape the people of Capão Redondo’s story. But through sport they’ve changed the narrative. #justdoit #madetoplay⠀Find out how you can take action: https://swoo.sh/33BcZ1e",1130,,"",238289
"2108942653239429056","B1EeCtiAYfA",604022,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/67782233_111185936724493_6931063042420245902_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=a9HUeUndLtsAX8_9F-v&oh=d055a9c188ec3fcb14d5d0d006f53c9f&oe=5E4C1ABF",937,750,"“If you're looking to start running or swimming or playing baseball or whatever you want to do take one step towards that every day. Go out and run a mile or go look for a pool to jump into. It’s just a matter of taking that first step—because that one step can change everything.” - @wicked.la",796,,"",132495
"2103870597846057703","B0ycyl2AMLn",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66659123_618454438679095_1838039770902974544_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=On6rcN0szG4AX-M_WWO&oh=a0ad4e7b5dc1446d6548217adad9fcfb&oe=5EE54831",1350,1080,"“Pain goes away. But the pride of knowing you gave everything? That’ll stick with you forever.” -@mathewfras⠀Mat defended his title as the Fittest Man on Earth by winning his fourth-straight CrossFit Games championship proof that Hard Work Pays Off. #HWPO #justdoit",1834,,"",457870
"2100970315684398883","B0oJV7mAkcj",914435,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/67131939_2365117850443324_4729127630306517434_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Ix23MyIiXicAX_VmxUB&oh=5e353869be2ec6a20bacef38d74ecddc&oe=5E4C17C7",937,750,"This is what it looks like to be two of the world’s best beach volleyball players #justdoit",910,,"",151023
"2099490329731330549","B0i41TRAPH1",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/62253715_335120147370866_4642319047874987284_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=iQ2uuFOEbtgAX-I-xqc&oh=2b1bcbe8da1c82e0487a1e6bbc5cbf1d&oe=5EC9C2A9",1349,1080,"“Your team is your family and it’s for them that you want to play.”⠀Kristina left her parents to pursue her dream of playing football for her country. Sharing a bed with her grandma as she trains at her club in Moscow she’s doing whatever it takes to represent Russia.⠀Follow her story in ’Spit Fire Dream Higher’—our latest collaboration with @adwoaaboah and @gurlstalk.",877,,"",222189
"2094447118054866919","B0Q-I6YgD_n",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65888406_461255107994698_6574558543237240297_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=juVLGVNitkMAX_nCXXs&oh=2b1f8e9fadc7c2194aef55bb76ef0cab&oe=5EE3BF62",1349,1080,"“Football means everything to me. I want to play football forever. I do.”⠀Football is Londiwe’s life keeping her off the streets of Johannesburg and bonded to her teammates with a shared love of the beautiful game.⠀Follow her story in ‘Spit Fire Dream Higher’ – our latest collaboration with @adwoaaboah and @gurlstalk.",872,,"",159954
"2090133974927245495","B0Bpca0g4C3",1289622,true,,"GraphVideo","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/66158930_2330976940318876_1675866384020136223_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=cc24sMBwBaoAX9dy7ok&oh=b200c43a1f953a452d913a45f4a613c1&oe=5E4C2DC2",937,750,"This is what it looks like to be golf’s 15x major winner. #justdoit",1178,,"",160072
"2089451654723024757","Bz_OTWnHjd1",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65917197_2550224731873968_9019717924268536483_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=EhPEyT9R6icAX-NACE9&oh=6df19a66af459bd9cbeef17721573edd&oe=5EC49BB7",1349,1080,"“When you stop thinking about things that have happened in the past and focus on this moment you achieve greatness. Your destiny is in your hands.” Precious trains at Right to Dream Academy—the first women’s football academy in West Africa. On and off the pitch she’s proving that young women can take control of their lives and achieve incredible things.Follow her story in ""Spit Fire Dream Higher""—our latest collaboration with @adwoaaboah and @gurlstalk.",667,,"",184000
"2084320265889797880","Bzs_j0Wglb4",,false,,"GraphSidecar","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/62251628_345405046130495_6290696440123595162_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=BRlwMvUV5fYAX_RoOlv&oh=254350388ec7f9b39a8c204d2f13f4d7&oe=5EC1CFE8",1348,1080,"“‘Spit Fire Dream Higher’ is the culmination of an incredible journey to unearth girls from around the world who have fought through oppression and continue to be resilient through their love for football. The documentary truly celebrates them and the grassroots communities they are a part of.”- @adwoaaboah⠀Don’t change your dream change the world. #justdoit",1124,,"",237241
"2082878885955014079","Bzn30-rgo2_",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65002603_462043741007993_8010689700360262645_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=En9hL_pJ7XYAX_2ZTN9&oh=3e7b146674b7d177cb6a634b9fbbc8f4&oe=5EE50E41",1350,1080,"Few make history. Fewer change it.⠀Don’t change your dream. Change the world. #justdoit",3108,,"",540897
"2077974035475693967","BzWcmAtA4GP",,false,,"GraphImage","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/64614544_419062322153946_1906333378240589823_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iaJ5LDfs7vAAX9_wvdG&oh=34580e57fea2b46209175371a4e3a726&oe=5EE58C76",1350,1080,"“I fight for my people I fight for everyone. Sport should be an equal language for all.” - @castersemenya800m #justdoit",7234,,"",297408
