"id","created_at","shortcode","video_view_count","is_video","video_duration","type","display_url","image_height","image_width","caption","comment_count","comments","title","likes"
"2288670327205304625",1587050785,"B_C_YllDJkx",,false,,"GraphImage","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/93136322_2577107012615918_9017021560330917614_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=8Lh0O_V1SAMAX_WVa4D&oh=d2ad9f06d6851dbad217a2f6558a76fa&oe=5ED0F375",1080,1080,"We need each other now more than ever. I’m donating $100000 to the Know Your Rights Camp COVID-19 Relief Fund. This Fund was created to raise money and awareness to the disproportionate impact this pandemic is having on Black and Brown communities. Join us in our mission‬ 🖤✊🏾 Use the hashtag #WeGotUs and tag @yourrightscamp after you donate so we can show you some love — link in bio!",1350,,"",52841
"2288657299730808715",1587049256,"B_C8bAzDz-L",195208,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/93160075_2913959708698107_728621866569097676_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=GUjLvIZQOzsAX9VZrb3&oh=d0dfda50222cee5957fd1be4065b4ef0&oe=5EAA818C",750,750,"‪Structural racism makes Black & Brown ppl more likely to die from #COVID19. We've launched the Know Your Rights Camp COVID-19 Relief Fund to directly impact the disproportionate effect #coronavirus is having on our communities. #WeGotUs 🖤✊🏾 Link in bio to donate & more info.",1820,,"",43116
"2270085741462460348",1584835330,"B-A9vRVjJe8",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/90326654_638117203678323_1803163265519029560_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NlrKGYPua4wAX_Bax3z&oh=a6f0b636eb4d407166bbb4862185599a&oe=5ED24D4A",1350,1080,"Now more than ever we are one team.#PlayInside #PlayForTheWorld #StaySafe",2186,,"",200191
"2243117386612845994",1581620494,"B8hJ2Dqj62q",136546,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/84661425_2635426039913030_1754292459986147238_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LaDxBxUMFuEAX9dP_BA&oh=cca0ccdd46bc2a6afce1a13968a5483a&oe=5EAA6C5A",864,750,"Kaepernick Publishing was founded to create opportunities for Black and Brown writers authors and creators to control their narratives and retain ownership. I am excited to announce the multi-project collaboration between myself @KaepernickPublishing & @audible",1696,,"",30074
"2214163893148518620",1578168926,"B66SlRlnQjc",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/79479155_556191311779146_4244340411218703858_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bYbCvnsYu-UAX-Aj76_&oh=89b390eb3b93bc62c5dfe06ce6d2a14d&oe=5ED3B1A0",440,750,"",15945,,"",149405
"2208357877773436446",1577476891,"B6lqcoZnwYe",455202,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/81470920_2416616428649092_3843273088769259379_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-rzN6ut9f04AX_0HdUl&oh=510f824475dbd23f1b8bba56d519fc8f&oe=5EAA678C",1333,750,"ALL profits from the purchase of my shoe from Shoe Palace go back to orgs in the community fighting systemic oppression. I’ll post the orgs receiving donations soon. Thank you for all the love & support!✊🏾🖤‬",2370,,"",67867
"2205309486399138821",1577113398,"B6a1UssnqwF",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/75489929_519512298659684_4319645796005973930_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rnkdolSo5jQAX9YfWLW&oh=cd3400f00997d894a52cadcd6abdb522&oe=5ED0E15B",1347,1080,"The Colin Kaepernick x Nike Air Force 1 drops worldwide today. Link in bio. #TrueTo7",3597,,"",121853
"2204912296010719793",1577066064,"B6ZbA0UnCIx",459246,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/79020337_464841687563205_6524172947009541483_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2HS1bcJpc7IAX-oihID&oh=582f6be8f2c474abcab37d2c76a6b67e&oe=5EAA6F06",937,750,"Great news! @ShoePalace will be donating all profits from the sale of my shoes to organizations fighting systemic oppression. Make sure you go to Shoe Palace and ShoePalace.com to get your shoes. ✊🏾 #TrueTo7",2597,,"",81013
"2204584002593996106",1577026914,"B6YQXhQH71K",,false,,"GraphSidecar","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/74676907_2439961896257943_8887519381801336093_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9RxkfXcVHEoAX8vqj95&oh=7b84917402e2bebf082d91a27e153c27&oe=5ED03E56",1350,1080,"Inspired by the voice of the athlete Colin Kaepernick x Nike Air Force 1 celebrates those who are #trueto7.  Available tomorrow at select Nike stores retailers and SNKRS. Link in bio.",2528,,"",230567
"2203859268075954576",1576940540,"B6VrlPonqGQ",515436,true,,"GraphVideo","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/75554033_199738697731429_1637068127935709257_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VFWGtwR0OmMAX-_xKSp&oh=29ba8fd56e8e59e2e6ba41a5b71ad606&oe=5EAB033A",750,750,"Excited to share this project with you. Drops Monday Dec. 23rd. #TrueTo7",2900,,"",105782
